text,label
"ERBIL, Iraq (Reuters) - Iraqi Kurdish leader and ex-Iraqi president Jalal Talabani died on Tuesday at age 83, Iraqi state TV said, a week after Iraq s autonomous Kurdish region held a referendum on independence. Talabani, a veteran leader of the Kurdish struggle for self-determination, stepped down as president in 2014, after a long period of treatment following a stroke in 2012. Talabani died in Germany, according to Erbil-based Rudaw TV,  which reported earlier in the day that his health had deteriorated. He often went to Germany for medical treatment. His wife and companion in political struggle, Hero, and his Patriotic Union of Kurdistan (PUK) party voiced only lukewarm support for the Sept. 25 referendum that delivered an overwhelming  yes  to secession from Iraq. Unlike Kurdistan Regional Government (KRG) leader Massoud Barzani of the rival Kurdish Democratic Party (KDP), the PUK has had traditionally good ties with Iran and Iranian-backed Shi ite groups which are effectively ruling in Baghdad. The Baghdad government, Iran and Turkey all strongly opposed the referendum.   Talabani was born near Erbil, now the seat of the autonomous KRG in northern Iraq, in 1933. He lived in Sulaimaniya, a stronghold of his PUK, the main rival of Barzani s KDP.   He was the first non-Arab president of Iraq, elected in 2005, two years after the U.S.-led invasion that toppled dictator Saddam Hussein, a Sunni Arab. Fuad Masoum, a Kurd from the PUK, replaced Talabani in the Iraqi presidency, a largely ceremonial post in the political system established after Saddam s overthrow that concentrates power in the hand of the prime minister, now Haider al-Abadi, an Arab Shi ite Muslim.    One of Talabani s sons, Qubad, is the current deputy prime minister of the autonomous Kurdish region in northern Iraq. ",1
"Buckle up. Elizabeth Warren, continuing her crusade for the little guy, wrote a letter to FBI director James Comey over their transparency with Hillary s emails, because they didn t have that same transparency when investigating the big banks. In fact, they usually don t release anything when there s no indictment. They changed their standards for releasing information with Hillary, and Warren wants to know why that same standard can t be used on Wall Street executives. Your recent actions with regard to the investigation of former Secretary of State Hillary Clinton provide a clear precedent for releasing additional information about the investigation of the parties responsible for the financial crisis These new standards present a compelling case for public transparency around the fate of the FCIC referrals. If Secretary Clinton s email server was of sufficient  interest  to establish a new FBI standard of transparency, then surely the criminal prosecution of those responsible for the 2008 financial crisis should be subject to the same level of transparency. She s more than right; if Hillary s emails are of sufficient interest to release as much information as possible, then why isn t the information on those who have been proven to cause harm to millions of Americans by crashing the economy of the same interest? It should actually be of bigger interest than the witch hunt against Hillary.The FBI initially released information in response to several FOIA requests from the press, and sent more material to Congress. However, they didn t send over every last, little, tiny bit. The chairman of the House Oversight Committee, Jason Chaffetz (R-UT), incensed that they d spurn him like that, subpoenaed the full file earlier this week.Republicans all over Congress are pitching a hell of a tantrum over the FBI not releasing every last scrap of paper, but they really couldn t care less that the FBI didn t release anything after the Department of Justice decided not to prosecute eleven bankers that had a hand in destroying the economy. Why?Simple. When it s Hillary Clinton, everything has to be changed. She must be guilty of something; Republicans and Hillary-haters know things. When it s people who actually harmed America, though? Meh. Not that important why nobody was prosecuted. Here s hoping that Warren s letter has an impact on Comey, because we deserve to know exactly why bankers weren t prosecuted.Featured image by Jessica Kourkounis/Getty Images",0
"Debbie Wasserman-Schultz didn t ask members of Congress to bring a relative of an American citizen murdered by an illegal alien to the last State Of The Union. She didn t ask them to bring a spouse of a police officer killed as a result of Obama s war on law enforcement. What about asking them to bring a Christian or Jewish family member from the San Bernardino Muslim Terror attack? Do they not qualify as  victims  Deb? It s odd how the Democrats pick and choose who does, and who doesn t qualify as a victim in the United States. Let s just hope no one wears a suicide vest Two senior Democratic lawmakers are asking their colleagues to bring a Muslim-American guest to the State of the Union in protest of Donald Trump s recent proposal to ban Muslims from entering the U.S.In a letter sent to House Democrats on Tuesday, Rep. Debbie Wasserman Schultz, the chairwoman of the Democratic National Committee, and Rep. Keith Ellison, the first Muslim elected to Congress, said lawmakers should bring Muslim-Americans to the Jan. 12 speech as a way to rebut anti-Muslim rhetoric. Over the past few weeks we have seen a shocking and alarming rise in hateful rhetoric against one particular minority population in our nation,  the pair wrote in an email obtained by POLITICO.  Leading political figures have made offensive and outrageous suggestions that we should create a national registry of all people of one particular faith and that we should prevent any person of that faith from even entering this great country. Donald Trump, the Republican front runner for the presidential nomination, said earlier this month that Muslims should be barred from entering the U.S. because of security concerns. The comments have been widely criticized by politicians across the political spectrum.Via: Politico",0
"The usual suspects are going to show up tonight for President Trump s rally in Phoenix, AZ. With Soros and Democrat donors throwing money at rent-a-mobs, you can bet the faux protesters will be out in droves tonight with their mass-produced identical signs. Craigslist had ads for tonight s rally asking for protesters:THE AD WAS FLAGGED:Real post on Craig s list that was flagged and removed asking for professional actors to protest TrumpInsane! pic.twitter.com/IAa1UMcZGf  Charlie Kirk (@charliekirk11) August 21, 2017MORE UNEMPLOYABLE YOUNG SNOWFLAKES PAID BY SOROS More unemployable young liberals paid by https://t.co/kcOLe2tAt3 Soros funding. Remember follow the money and ignore the idiots taking it. pic.twitter.com/KAiWqppz1T  Gay & Deplorable (@purplemeatballs) August 22, 2017Leading anti-Trump activists backed by major Democratic donors including George Soros are mobilizing large numbers of protesters ahead of President Trump s rally in Phoenix on Tuesday, with the intention of stealing the spotlight from the president s event.Local leaders of Indivisible, one of many  resistance  protest groups formed as a direct response to Trump s election, are organizing thousands of protesters associated with a coalition of left-wing groups ahead of Tuesday s event. In addition to organizing mass protests outside the rally, Indivisible is encouraging protesters to register for tickets for the rally itself, increasing the likelihood that protesters will disrupt Trump s speech, as often happens at Trump s rallies.Although originally founded by activists not backed by donors, Indivisible s website now states that the group  is a project of the Advocacy Fund,  a progressive advocacy group that receives money from the Open Society Policy Center, an arm of Soros  Open Society Foundations. That revelation follows USA Today s reporting in May that leaders of Indivisible and Women s March met with Democracy Alliance, a Soros-led network of left-wing donors, to discuss funding options.VIA: DAILY CALLERVia: Truthfeed",0
" The nuclear industry is a necessity, for energy production, for desalination, and in the fields of medicine, agriculture and other sectors.  -Iran s Supreme Leader Ayatollah Ali KhameneiSo many lies Is it finally time for the US to act before it s too late?Iran s president on Thursday said Tehran will not sign a final nuclear deal unless world powers lift economic sanctions imposed on the country immediately.The United States, United Kingdom, France, Russia, China and Germany   the so-called P5 +1 group   reached an understanding with Iran last week on limits to its nuclear program in return for lifting crippling economic sanctions, after extended talks in Lausanne, Switzerland.The U.S. has previously said the sanctions would be lifted in phases, but the details have not yet been negotiated.However, in a televised speech on Thursday, President Hassan Rouhani appeared to rule out a gradual removal of the successive round of sanctions that have hit hard its energy and financial sectors   and crippled its economy. We will not sign any deal unless all sanctions are lifted on the same day,  Rouhani said, according to Reuters.  We want a win-win deal for all parties involved in the nuclear talks. Rouhani was speaking at a ceremony to mark Iran s nuclear technology day. The Iranian nation has been and will be the victor in the negotiations,  he said.The deal negotiated in Switzerland says that sanctions will be suspended after international monitors verify that Iran is abiding by the limitations set out, and that the sanctions will resume if Iran fails to fulfill its obligations. It has never been our position that all of the sanctions against Iran should be removed from Day One,  White House spokesman Josh Earnest said Monday.Iran s Supreme Leader Ayatollah Ali Khamenei on Thursday said there is no guarantee a full agreement will be reached by the end of June, the AFP news agency reported. What has been done so far does not guarantee an agreement, nor its contents, nor even that the negotiations will continue to the end,  he said, according to the agency. Everything is in the detail, it may be that the other side (the six world powers), which is unfair, wants to limit our country in the details,  he added.  Officials say that nothing has been done yet and there is nothing binding. I am neither for nor against. The nuclear industry is a necessity, for energy production, for desalination, and in the fields of medicine, agriculture and other sectors. Negotiators have until June 30 to fill in the critical details to assure Iran it will get relief from the sanctions as soon as possible, and guarantee the world powers that Iran won t develop a nuclear weapon.Rouhani on Thursday also called for an end to airstrikes by a Saudi-led coalition in Yemen, and said they were a  mistake. Not singling out any country in particular, he said,  You learned that it was wrong. You will learn, not later but soon, that you are making mistake in Yemen, too,  the Associated Press reported.(Wouldn t that be considered a threat?)Rouhani also called for a cease-fire in Yemen to enable talks to end the crisis, the AP said, adding to calls by the Red Cross and Russia for a cease-fire to allow aid into the war-torn nation.On Wednesday, the Pentagon said the U.S. military has begun air-refueling operations for the coalition conducting the airstrikes, as Shiite rebels known as Houthis continued their advance on the southern port city of Aden.The Pentagon also said the United States would expedite delivery of ammunition including bombs and guidance systems to the Saudis and other coalition members.Via: USA Today",0
"Are these protesters at the Trump rally in Fresno, CA illegal aliens? If they re not illegal aliens, why are the people who are most angry about the potential of a Trump presidency so loyal to the Mexican flag?Secret Service agents directing the motorcade carrying presumptive Republican presidential nominee Donald Trump apparently took evasive action after objects were thrown at the SUV carrying Trump as he departed the Selland Arena in Fresno, California on Friday. Video and online reporting posted by a local TV station shows the Trump motorcade barreling through a police barricade at such a high rate of speed that a shocked reporter said  hundreds could have been killed or injured  by the maneuver.Video by ABC30 reporter Veronica Miracle shows objects being thrown by protesters hitting the Trump motorcade as the convoy departs Selland Arena.Moments later fellow ABC30 reporter Jessica Peres posted her shocked reaction to Twitter as Trump s motorcade apparently took evasive action: Insane! Trump s vehicles RAM through police barricade at high speed and speed out of downtown @ABC30 #TrumpFresno #ABC30Insider Really Jessica Peres? Did you miss the objects that were being LAUNCHED at the Trump motorcade by protesters? Are you aware that the Secret Service has an obligation to protect Trump from harm by these pathetic basement dwellers? How is the Secret Service supposed to determine if the flying objects being lobbed at the motorcade are Starbucks cups from the anti-capitalists punk protestors molotov cocktails? Here is the video footage of Trump s motorcade barreling through the police barricade:It appears there was a security failure by allowing a horde of anti-Trump protesters with a history of violence across the state and nation to gather en masse within feet of Trump s departing motorcade at a vulnerable point as it crept out of the service entrance for the arena and had to make a hard turn off a driveway exit ramp. The apparent high-speed detour through the police line moments later seems to have been a corrective action.Via: Gateway Pundit",0
"WASHINGTON (Reuters) - U.S. President Donald Trump intends to nominate Michael Griffin, a former administrator of the National Aeronautics and Space Administration (NASA), as undersecretary of defense for research and engineering, the White House said on Monday. The White House had said in October that Trump intended to tap Griffin for principal deputy undersecretary of defense for acquisition, technology, and logistics. Monday’s announcement did not give a reason for the change. Griffin most recently served as chairman and chief executive officer of the Schafer Corporation, a provider of scientific, engineering, and technical services and products in the national security sector, the White House said. He held the top NASA job from 2005 to 2009. ",1
"Madonna has never been shy about expressing the fact that she hates President-elect Donald Trump with a burning passion. Not only was she a major supporter of Hillary Clinton, but after Trump was elected she was noting saying that she was  ashamed to be an American  (who could blame her?) and that America was  f*cked .And she s far from done speaking about Trump. In a recent interview with Harper s BAZAAR, Madonna got real about how everyday life has been since the Electoral College allowed a completely undeserving bigot to lead this country for the next four years. Opening up about a feeling that many of us are now all too familiar with, Madonna said that every day she s woken up and it s felt like when you break up with somebody who has really broken your heart. Many Americans have been equally heartbroken and disappointed about the election results, and are frightened about the future of the country. She said: It s like being dumped by a lover and also being stuck in a nightmare. Reflecting on the night Trump was elected, Madonna said she was doing what most Americans were: I was sitting at a table with my agent, who is also one of my very best friends, and we were truly praying. We were praying We were doing everything: lighting candles, meditating, praying, offering our lives to God forever, if only. Despite the collective despair that many Americans are feeling right now, Madonna says that she   and every other American that rejected Trump   can t quietly accept defeat. Putting herself and fellow celebrities on blast, Madonna urged anyone with a platform to speak out. She said: I have to get way more vocal and become a little bit less mysterious. What I find really astonishing is how quiet everybody is in my industry. She revealed that while many celebrities are disgusted by Trump, they are afraid to get involved because they still want to  maintain their popularity  and  because it doesn t affect their daily life yet, no one s doing anything about it. If Trump s disastrous, bigotry-filled transition and upcoming administration is any indicator, our lives will be affected before we know it. Now is not the time to be silent.TwitterTwitterFeatured image via Stephen Lovekin and Drew Angerer / Getty Images",0
"ST. LOUIS (Reuters) - Federal Reserve officials have started to push back on the idea that the Trump administration’s tax cut plan would boost the economy, cautioning it could instead trigger high inflation, unsustainable debt and an eventual return to sub-par growth.  Slashing personal or corporate tax rates could boost short-term growth as households and businesses spend more, Fed policymakers acknowledged, but those benefits could prove short lived due to broad trends like population aging and rising indebtedness. The remarks about U.S. President Donald Trump’s proposed tax overhaul come as he is ramping up a search for a new Fed chair, promising a decision this month. Unless targeted to raise productivity and underlying potential, a tax cut could feed “unsustainable” growth that  could ultimately be undone by asset price bubbles, inflation and possible recession, San Francisco Fed President John Williams told reporters on the sidelines of a community banking conference here on Thursday. “Having policies that don’t kind of maintain this sustainable path, stable inflation, will just end up, we know from history, creating potential recessions or high inflation or other problems and that doesn’t benefit anybody,” he said. White House pressure on the Fed to keep interest rates low in the 1960s in order to boost growth contributed to a subsequent period of so-called stagflation, or low growth and high inflation, in the 1970s, Williams noted.        Williams said he feels the economy as it stands now can on average grow 1.5 percent annually, half the 3 percent growth that Trump has promised, without those sorts of problems.  While tax code changes and other reforms could raise potential, Williams said early analysis of such proposals show they “mostly boost demand and tend to have relatively small” impacts on things like labor supply and productivity growth. Fed officials have traditionally hesitated to speak directly about fiscal issues, leaving tax and spending matters to elected officials. Government officials similarly refrain from commenting on or trying to influence Fed policy.   But the fate of the administration’s tax proposal, its  effect on the economy and the Fed’s possible reaction to it are major unknowns for an economy that is doing well in many respects, with low unemployment and sustained growth since the 2007-2009 financial crisis.    The Trump administration has proposed $6 trillion in personal and corporate tax cuts at a time when many economists feel the country is not in need of massive stimulus.  Many of the tax plan details need to be worked out on Capitol Hill, but the broad idea is to offset most of the government revenue lost through lower tax rates by eliminating some tax deductions and loopholes, relying on faster economic growth to take care of the rest. Some of the deductions are already in trouble in Congress, while the effect that tax cuts will have on growth is a matter of controversy even among economists reportedly under consideration by Trump for Fed chair. Stanford visiting fellow and former Fed Governor Kevin Warsh, Columbia University business school dean Glenn Hubbard and Stanford University professor John Taylor, in a general endorsement of the thrust of Trump’s plans, argued in a mid-July report that tax cuts could raise productivity and bring enough people back into the workforce to boost economic growth to 3 percent. But they said that would only happen if the tax cuts were paired with restrictions on entitlement spending, an idea Trump opposed as a candidate when he promised to protect Social Security and Medicare.  “Tax reform and spending reductions go hand-in-hand,” wrote the group. Warsh in particular is considered a possible contender to replace Fed chair Janet Yellen.  “Without significant spending restraint, even with positive effects on economic growth, the tax rate reductions would likely be limited and temporary, limiting their economic benefits.” Dallas Federal Reserve bank president Robert Kaplan earlier this week warned that tax cuts on their own may trade short-term growth for long-term damage. “My concern is you would create a bump in (gross domestic product) that would be short term, you would then decline back down to trend growth except when you declined back down you would be more leveraged than when you started,” he said. ",1
"HENNIKER, N.H. (Reuters) - U.S. Democratic presidential candidate Hillary Clinton said during a student town hall on Saturday that student loan servicer Navient Corp has been “misleading people” and “doing some really terrible things.” “Their behavior is outrageous,” Clinton said at New England College, where she was campaigning ahead of the state’s nominating contest on Tuesday, Feb. 9. Clinton’s criticism of the student loan servicer comes after she lost badly among young voters to Democratic challenger Bernie Sanders in last week’s Iowa caucus. She received 11 percent of the vote among 17 to 24 year olds who caucused in Iowa versus 86 percent who supported Sanders, according to a NBC News exit poll. Clinton’s statements came in the response to a question from the audience related to student debt. Navient is being investigated by the Consumer Financial Protection Bureau over late fees and other matters, the company revealed in an August regulatory filing. “We understand the politicization of student loans, but we remain focused on delivering excellent service to our customers,” said Navient spokeswoman Patricia Christel in a statement, inviting Clinton to come meet their “hardworking employees and learn firsthand about our industry-leading default prevention work.”   (Reporting by Amanda Becker; Editing by James Dalgleish and Nick Zieminski) SAP is the sponsor of this content. It was independently created by Reuters’ editorial staff and funded in part by SAP, which otherwise has no role in this coverage.",1
"Tune in to the Alternate Current Radio Network (ACR) for another LIVE broadcast of  The Boiler Room  starting at 6 PM PST | 9 PM EST every Wednesday. Join us for uncensored, uninterruptible talk radio, custom-made for barfly philosophers, misguided moralists, masochists, street corner evangelists, media-maniacs, savants, political animals and otherwise lovable rascals.Join ACR hosts Hesher, & Spore along with Daniel Spaulding of Soul of the East, Andy Nowicki from Alt Right Blogspot, Patrick Henningsen of 21stcenturywire & ACR/21Wire contributor Randy J. In this broadcast listeners will be hearing us go around the BOILER ROOM on the typically unexpected variations of conversation including what we ve deemed  Pre-Trump-Matic Stress Disorder,  voting machine and facial hacking, Hollywood  celebs  who think Trump is Hitler, Beck getting away with threats of multiple stab wounds, the Orwellian use of the term  establishment,  our analysis of mainstream media behaving as disinformation operatives, Syria, Yemen, Libya and the Boiler Room break-down on the new bombshell video showing the LaVoy Finicum assassination in Oregon. Is the Federal narrative of Tinicum s death up against the ropes?! If you want to participate, bring something interesting to throw into the boiler Join us in the ALTERNATE CURRENT RADIO chat room.BOILER ROOM IS NOT A POLICTALLY CORRECT ZONE! LISTEN TO THE RECORDING IN THE PLAYER BELOW   ENJOY! ",0
"The story below from the liberal New York Times is hysterical! Rex Tillerson is sweeping the State Department clean! The angle of the NYT article is one of horror and shock that Tillerson could let these lifers in the bloated bureaucracy of the State Department go in such large numbers. How dare he! LOL!5 MINUTES AND YOU RE OUTTA HERE:Of all the State Department employees who might have been vulnerable in the staff reductions that Secretary of State Rex W. Tillerson has initiated as he reshapes the department, the one person who seemed least likely to be a target was the chief of security, Bill A. Miller.Mr. Miller got just five minutes with the secretary of state, the former officials said. Afterward, Mr. Miller, a career Foreign Service officer, was pushed out, joining a parade of dismissals and early retirements that has decimated the State Department s senior ranks. Mr. Miller declined to comment.DEMOCRATS GO NUTS OVER  HOLLOWING-OUT  OF DEPARTMENT:Democratic members of the House Foreign Relations Committee wrote a letter to Tillerson citing what they said was  the exodus of more than 100 senior Foreign Service officers from the State Department since January . They expressed concern about  what appears to be the intentional hollowing-out of our senior diplomatic ranks. Career diplomats are outta here! Tillerson has also slashed the State Department budget by 31 percent! This is great!Tillerson has also frozen hiring and offered payouts to many career employees He s hoping to reduce the State Department workforce by 2,000! Yes, 2,000!MAGA! ",0
"JERUSALEM (Reuters) - Israeli Prime Minister Benjamin Netanyahu spoke to newly elected U.S. President Donald Trump by phone on Wednesday and Trump invited him to a meeting “at the first opportunity”, Netanyahu’s office said. The conversation was “hearty and warm” and regional issues were discussed, the office said, adding: “The Prime Minister congratulated Trump on his electoral win and told him that the United States has no better ally than Israel.” ",1
"If you live in Wisconsin and want your working neighbors to fund your existence, you may need to start peeing in a cup to prove your dependency on the government isn t related to your dependency on drugs. The governor of Wisconsin is a love em  or hate em  kind of leader. Conservatives love him for making public sector unions pay more of their own benefits,  liberals hate him for daring to stand up to the powerful, organized mega-donors of the Democrat Party. Governor Walker is about to shake things up again in the blue state of Wisconsin, and liberals are not gonna be happy Gov. Scott Walker is moving forward with an effort to drug test some food stamp recipients, with testing expected to begin in as little as a year absent action from lawmakers or the federal government.Wisconsin s Republican governor has submitted a plan to state lawmakers for drug testing able-bodied recipients of the state s Food Share program. If the state Legislature doesn t object within 120 days, the plan will go into effect, though it will take at least a year for actual testing to begin.The program won t necessarily have a massive effect, however. The Walker administration estimated in October that only about 220 food stamp recipients statewide   or just 0.3% of able-bodied adults   would test positive in the first year. Employers have jobs available, but they need skilled workers who can pass a drug test,  Walker said in a statement.  This rule change means people battling substance use disorders will be able to get the help they need to get healthy and get back into the workforce. A year ago, Walker had asked then President-elect Donald Trump and his incoming administration to clear the way for the change in the food stamp program, which is overseen by the state but largely funded by federal taxpayers. So far that hasn t happened but a Walker spokesman said Monday that the governor believes the state can proceed without any federal action. Our position is we have the authority to implement the rule,  spokesman Tom Evenson said.The now-departed appointees of President Barack Obama didn t see it that way. In January 2017, right before Trump took over the White House, the former U.S. official in charge of the replacement program to food stamps said such testing would require a change in federal law. The law clearly does not allow it,  said Kevin Concannon, undersecretary at the federal Food and Nutrition Service within the U.S. Department of Agriculture. Walker s  office forwarded that request to us and it was very clear, we consulted the legal counsels here and the law absolutely does not allow it. The Trump administration, however, may not see the issue in the same light.   Journal Sentinel ",0
"BERLIN (Reuters) - Chancellor Angela Merkel said on Monday she wanted to conclude exploratory talks on a possible coalition with the center-left Social Democrats (SPD) by mid-January to end Germany s political deadlock. Merkel was asked if comments by her and President Emmanuel Macron that Germany and France hope to make progress on ideas to reform the euro zone by March were realistic, given the risk that talks with the SPD could falter.  I mentioned March because we want to hold exploratory talks by mid-January,  Merkel told reporters after a meeting of the executive board of her Christian Democrats (CDU). Merkel s conservative bloc, weakened in a September election that produced a splintered parliament, will hold their first meeting with the SPD on Wednesday. A deal with the SPD is Merkel s best chance of securing a fourth term as chancellor. She implied there was room for maneuver on policy, but appeared to rule out cooperation outside the framework of a formal coalition. If the exploratory talks are successful, the SPD will move on to negotiate a detailed blueprint with the CDU and its Bavarian sister party, the CSU, setting out government policy for the next four years.  The SPD agreed to enter talks only reluctantly after voters rewarded it in September for the last four years of  grand coalition  under Merkel by handing it its worst result since 1933. Some in the SPD now want to cooperate with Merkel outside of a formal coalition agreement, in the hope of better preserving a more distinct separate identity in voters  minds. But Merkel said a stable government required formal agreements on policy:  Anything short of that would mean the exploratory talks were not successful.  Should Merkel and SPD leader Martin Schulz fail to reach an agreement, President Frank-Walter Steinmeier could call a new election, something neither party wants as both fear the far-right Alternative for Germany (AfD) would make more gains. SPD General Secretary Lars Klingbeil warned Merkel on Monday that party leaders would not win the required blessing from members for renewing their alliance if the SPD gave way on key election promises. He said it would insist on distinctive leftist policies, such as introducing a single  citizen s insurance  to replace the current dual system: superior private health insurance used mainly by the wealthy, and a more widely accessible public health insurance. Conservatives say switching to a unified system would erode competition and worsen services. But Merkel said on Monday that it was possible to find common ground with the SPD on ways to improve the healthcare system. Immigration is another sticking point. The SPD opposes a conservative plan to prolong a halt to the right of some accepted asylum seekers to bring in family members. It says the measure hampers efforts to integrate the 1.6 million people who entered Germany seeking asylum in 2015 and 2016.  Integration works only with families,  Klingbeil said. The CSU, which fears losses to the AfD in an election in Bavaria next year, is likely to put up more resistance to SPD policy demands than the CDU, notably on immigration. ",1
"HANOI (Reuters) -  This isn t like China,  says Vietnamese activist  Anh Chi  at a noisy bar off one of the narrow streets of Hanoi s Old Quarter.  They can t shut Facebook down here.  His 40,000 Facebook followers make him one of Vietnam s better-known critics, but by no means the biggest in a Communist state whose attempts to crack down on dissidents have collided with the rapidly expanding reach of foreign-owned social media. Vietnam s President Tran Dai Quang this month called for unspecified tougher internet controls in the face of  hostile forces  that he said threatened not only cybersecurity but also  undermined the prestige of the leaders of the party and the state . But taming the internet in a young, fast-growing country is not easy, especially when the companies providing the platform are global. China, in contrast, allows only local internet companies operating under strict rules. Vietnam is among Facebook s top 10 countries, by number of members. It now reports more than 52 million active accounts to advertisers, according to research provided to Reuters by social media agencies We Are Social and Hootsuite. Google s YouTube and Twitter are popular too. As elsewhere in Southeast Asia, social media underpins business and communications as well as government critics. Some dissidents posting on social media have been caught in a major crackdown that has followed changes in the ruling party hierarchy. At least 15 people have been arrested this year. High profile bloggers Nguyen Ngoc Nhu Quynh, known as  Mother Mushroom , and Tran Thi Nga have been jailed for 10 and nine years respectively. Government critics also complain of beatings by unidentified assailants and intimidation. But dozens of activists still post critical comment every day. Several have more than 100,000 followers and at least one has over 400,000 - more than double that for the government s own Facebook page and nearly a 10th the size of the Communist Party s national membership.  We use any chance we have to raise our voice: environmental issues, territorial issues, land issues,  said  Anh Chi , 43, a Vietnamese teacher, translator and publisher whose real name is Nguyen Chi Tuyen. Vietnam tried to pressure Facebook (FB.O) and Google (GOOGL.O) to take down thousands items of anti-government content in March by leaning on advertisers, but the continued prevalence suggests limited success. One reason it is hard to take tougher action is business: From brewers to insurers to the makers of the motorbikes buzzing Vietnam s streets, social media is a key marketing route to young and increasingly affluent consumers in an economy growing at more than 6 percent a year, one of the fastest rates in Asia. For small businesses it is crucial: One new silk flower shop in Hanoi told Reuters 95 percent of customers found it through Facebook or Instagram.  You ve got kids that are building businesses on these platforms and generating significant success,  said Simon Kemp, founder of the Kepios marketing consultancy. While it accounts for only a tiny part of Facebook or Google parent Alphabet s revenue, Vietnam is a hot target for global consumer brands. Asia-Pacific was Facebook s fastest growing region by revenue last year, up nearly 60 percent. Tighter Internet controls could dampen innovation and impact the growth of Vietnam s digital economy and its competitiveness, said Jeff Paine, managing director of the Asia Internet Coalition, whose members include Facebook, Google and Twitter. Facebook did not respond to a request for comment. Google declined to comment. Vietnam s foreign ministry spokeswoman Le Thi Thu Hang told Reuters the government was an advocate of the internet but tried to minimize  behaviors that harm users and illegal acts such as inciting violence and a depraved lifestyle . China blocked Facebook in 2009 and only local sites such as WeChat and Weibo are permitted, operating under laws that ban content that is obscene, violent or offends the Communist Party.  China has had remarkable success controlling discussion,  said David Bandurski, co-director of the China Media Project and a fellow of the Robert Bosch Academy in Berlin. Tools include keyword filtering by the local internet companies and the close monitoring of big networks, he said. Even so, China has said it is investigating its top social media sites for failing to comply with its laws. Facebook has been blocked in Vietnam occasionally - sometimes at sensitive moments - but never for long.  Vietnamese authorities have tried for years and so far failed to stop independent journalists and bloggers from using the internet,  said Shawn Crispin, Southeast Asia representative of the Committee to Protect Journalists.  It s a losing battle.  That does not stop activists being targeted for arrest. Activist Pham Doan Trang noted on Facebook that some campaigners appeared to have withdrawn from the scene in the face of the crackdown, but said she would not be discouraged.  Freedom has a very funny rule,  she told Reuters  Once people know the limit of freedom they will never go back.  ",1
"CAIRO (Reuters) - Saudi Arabia and other Arab foreign ministers criticized Iran and its Lebanese Shi ite ally Hezbollah at an emergency meeting in Cairo on Sunday, calling for a united front to counter Iranian interference. Regional tensions have risen in recent weeks between Sunni monarchy Saudi Arabia and Shi ite Islamist Iran over Lebanese Prime Minister Saad al-Hariri s surprise resignation, and an escalation in Yemen s conflict. Hariri, a Saudi ally, resigned on Nov. 4 from Riyadh, accusing Iran and Hezbollah of spreading strife. But Lebanese President Michel Aoun and other politicians accused Saudi Arabia of holding Hariri hostage and said he had been coerced into resigning. Saudi Arabia and Hariri both deny that. Hezbollah, both a military force involved in Syria s war and a political movement, is part of a Lebanese government made up of rival factions, and an ally of Aoun. Saudi Arabia also accuses Hezbollah of a role in the launch of a missile towards Riyadh from Yemen this month. Iran denies accusations that it supplies Houthi forces there.   The kingdom will not stand by and will not hesitate to defend its security,  Saudi Arabia s Foreign Minister Adel Jubeir told the assembly.  We must stand together.  The emergency Arab foreign ministers  meeting was convened at the request of Saudi Arabia with support from the UAE, Bahrain, and Kuwait to discuss means of confronting Iranian intervention. In a declaration after the meeting, the Arab League accused Hezbollah of  supporting terrorism and extremist groups in Arab countries with advanced weapons and ballistic missiles.  It said Arab nations would provide details to the U.N. Security Council of Tehran s violations for arming militias in Yemen.  Lebanon s Arab League representative objected to the declaration accusing Hezbollah of terrorism and said it is part of Lebanon s government, the Hezbollah-affiliated al-Manar television channel reported.  United Arab Emirates  Minister of State for Foreign Affairs Anwar Gargash said on Twitter later that the declaration was a  clear message  about joint Arab action against Iran. Yemen s civil war pits the internationally recognized government, backed by Saudi Arabia and its allies, against the Houthis and forces loyal to former president Ali Abdullah Saleh.  Iranian threats have gone beyond all limits and pushed the region into a dangerous abyss,  Arab League Secretary General Ahmed Aboul Gheit said.  Unfortunately countries like the Saudi regime are pursuing divisions and creating differences, and because of this they don t see any results other than divisions,  Iranian Foreign Minister Mohammad Javad Zarif told Iranian state media on Sunday on the sidelines of a meeting in Antalya. Egypt s foreign minister received a call from U.S. Secretary of State Rex Tillerson on Sunday when they also discussed regional tensions over Lebanon, the foreign ministry said in a statement. After French intervention, Hariri flew to France and met President Emmanuel Macron in Paris on Saturday. He will arrive in Cairo for a visit on Tuesday, his office said. Speaking in Paris, Hariri said he would clarify his position when he returns to Beirut in the coming days. He said he would take part in Lebanese independence day celebrations, scheduled for Wednesday. ",1
